system:index,date,pet_daily_m,soil_moisture_daily,temp2m_daily_K,.geo
20000101,2000-01-01,-0.0047275473900622025,0.211127768569267,282.784169374874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000102,2000-01-02,-0.005161391267155231,0.20779186418767875,283.12147541174255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000103,2000-01-03,-0.0043679835201154826,0.21881076740637306,278.1208861529961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000104,2000-01-04,-0.004287273856092107,0.22119105272272419,273.0722294926463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000105,2000-01-05,-0.004880855328025052,0.21701949388135267,276.0161131862546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000106,2000-01-06,-0.0030366798535974553,0.2150957648717027,276.1407281213715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000107,2000-01-07,-0.002554054242358679,0.2149658463232969,275.78016065658585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000108,2000-01-08,-0.002589455615476403,0.23666652444390993,277.9187097042661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000109,2000-01-09,-0.004661396860060506,0.23380593770998476,278.72316894939746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000110,2000-01-10,-0.005877245378741829,0.22720775664983242,280.0789694274209,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000111,2000-01-11,-0.004702162711053554,0.22133839835954852,279.8490902571514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000112,2000-01-12,-0.005619084302009569,0.21652986747940137,283.65557042120633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000113,2000-01-13,-0.00480854993765252,0.21140164688674593,279.7098652021105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000114,2000-01-14,-0.005106360858149985,0.20714222688024295,278.4405403631705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000115,2000-01-15,-0.005955695068822339,0.20296658264819353,283.2766976230386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000116,2000-01-16,-0.003291907180447073,0.19950246767563004,283.13528428520397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000117,2000-01-17,-0.00344251603090613,0.1984715616939159,283.62205785267855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000118,2000-01-18,-0.0031566223656489642,0.19647052234174997,282.76183772647875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000119,2000-01-19,-0.004935926634550378,0.1939057725394804,283.89906579281006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000120,2000-01-20,-0.005128372409078712,0.19015931609655204,278.2806405453224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000121,2000-01-21,-0.0045523077290917134,0.18776272539630592,278.29412895484813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000122,2000-01-22,-0.0045667349108909315,0.1860116783767428,282.09239555172707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000123,2000-01-23,-0.0032420222807835273,0.1873834498591956,279.1383722015379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000124,2000-01-24,-0.003692101873968185,0.1886066134230201,276.3409887107437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000125,2000-01-25,-0.0040349213102255825,0.1868888825747723,275.7783119363771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000126,2000-01-26,-0.0037033302566075823,0.18601827578346894,274.0046026609563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000127,2000-01-27,-0.0019437391124912772,0.19922718504741577,271.6082265088272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000128,2000-01-28,-0.0013732676772694973,0.20701741770127652,269.2655419978146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000129,2000-01-29,-0.001470795682202238,0.20569886362382162,269.0130247057968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000130,2000-01-30,-0.0015264909868787032,0.20707421149295394,269.1476726598209,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000131,2000-01-31,-0.0017137121933548283,0.21209625551558653,271.3802700484221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000201,2000-02-01,-0.0017877355701269807,0.22309100757413036,273.22732186436053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000202,2000-02-02,-0.0027208136698900457,0.23541638541554513,274.1198704058353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000203,2000-02-03,-0.0038924178459524656,0.24559078304266088,279.5909602451283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000204,2000-02-04,-0.004348795213841668,0.24902427314036174,276.63864989059914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000205,2000-02-05,-0.003829297921848825,0.24115320983676325,275.31869766197804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000206,2000-02-06,-0.0037705869127764827,0.237770865086843,278.93170980186636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000207,2000-02-07,-0.0037025335906963716,0.23326808027700988,280.6297828665301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000208,2000-02-08,-0.004526756782857641,0.22650996944787358,281.4190570178808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000209,2000-02-09,-0.006353013156458612,0.21829504078180337,285.2841294921104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000210,2000-02-10,-0.00609093158416742,0.2101560781580342,285.7404067327935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000211,2000-02-11,-0.004587638515987609,0.20417056653250729,279.6896218037674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000212,2000-02-12,-0.0045317485601902435,0.20072980930547135,277.0526229108983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000213,2000-02-13,-0.005847403300845773,0.19809826312841464,280.8937713943771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000214,2000-02-14,-0.004704884789736294,0.19531698150795132,279.205537021736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000215,2000-02-15,-0.0069002244965823,0.1933948900171151,285.8536804537982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000216,2000-02-16,-0.005819712134512428,0.18955692878665456,283.09325172855006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000217,2000-02-17,-0.004751276784672232,0.19550897240674006,283.3083555060199,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000218,2000-02-18,-0.005607182799529658,0.22451351134039307,281.21339165556435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000219,2000-02-19,-0.004487220848304819,0.2174012073568891,277.2779253512844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000220,2000-02-20,-0.004408477919414954,0.21360700545756842,280.3585207128198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000221,2000-02-21,-0.006235121540180466,0.21031294572407894,285.880352194219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000222,2000-02-22,-0.004954687752194827,0.20881641079987778,288.5016656579472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000223,2000-02-23,-0.0071172721023021815,0.2599984550059832,286.61843748365783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000224,2000-02-24,-0.006667389064927212,0.24658515212963777,286.7988453256764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000225,2000-02-25,-0.009167238403188773,0.2635588915312066,287.4291746611881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000226,2000-02-26,-0.008728787430458415,0.25667390674353685,282.80825992925463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000227,2000-02-27,-0.00630793607513111,0.24315960123468242,281.95002548674876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000228,2000-02-28,-0.00929911466982003,0.23142066209219264,285.91726449968405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000229,2000-02-29,-0.01044981866681678,0.22334580072634164,287.2644891036232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000301,2000-03-01,-0.006502474589287916,0.21976665017727023,283.7900213655968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000302,2000-03-02,-0.004769937760799497,0.26242303139136886,283.50289003138187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000303,2000-03-03,-0.004311536174874553,0.3131214391234957,279.3346493188488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000304,2000-03-04,-0.0043991090536901764,0.2986165669884655,280.4662339606651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000305,2000-03-05,-0.006401759239302132,0.2882541364669007,284.49803939690247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000306,2000-03-06,-0.0071637316143636455,0.274746093089276,287.8156938858189,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000307,2000-03-07,-0.005365308889262927,0.26723956693286965,289.8442535843648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000308,2000-03-08,-0.011194128567864383,0.3084045361671657,286.2475690540582,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000309,2000-03-09,-0.006459422507297058,0.28492930254909526,281.9489115253876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000310,2000-03-10,-0.004571886957528813,0.27674394695206,280.52771598498595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000311,2000-03-11,-0.005442686228095918,0.2781472869397872,277.8404440069696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000312,2000-03-12,-0.005773515308683791,0.2669653577311262,280.3334096949754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000313,2000-03-13,-0.005212098728842554,0.2580418499113767,282.035595949414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000314,2000-03-14,-0.004676568482511782,0.25764433561261996,284.6551819963359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000315,2000-03-15,-0.00517807007047856,0.25710972822884287,286.5628437633962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000316,2000-03-16,-0.004037456469767534,0.27030374773646315,279.1081955799936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000317,2000-03-17,-0.003315273402559561,0.2810724937684837,276.0086476495561,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000318,2000-03-18,-0.003690113115889746,0.2885495486879776,279.301668642397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000319,2000-03-19,-0.0059916757883915345,0.2953609858159885,279.5510052886561,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000320,2000-03-20,-0.007818900580114543,0.28193773983897985,283.3516600917008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000321,2000-03-21,-0.004105232514647689,0.27531147369103903,283.7197594438123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000322,2000-03-22,-0.002099826810696329,0.3243151372684769,282.43512056402477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000323,2000-03-23,-0.004091649201682917,0.3800320311426689,284.8001069010226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000324,2000-03-24,-0.006258363761916446,0.3672589131258103,285.89811168217864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000325,2000-03-25,-0.00512366303716095,0.34139365785800796,287.31643357130173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000326,2000-03-26,-0.006314294510499994,0.3315240604917018,288.9698917105553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000327,2000-03-27,-0.007672995703375667,0.31508890020408375,287.55038181417746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000328,2000-03-28,-0.007358493294013211,0.2953635312505231,287.17991566697526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000329,2000-03-29,-0.005602323003075161,0.3108022852030202,284.5607819632426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000330,2000-03-30,-0.005370362308695601,0.3050144155102258,282.34476168505535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000331,2000-03-31,-0.0036957852277637792,0.3138166332968372,282.3719189762678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000401,2000-04-01,-0.002551175432279494,0.36357408031854765,280.90812199709825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000402,2000-04-02,-0.0046561944237410976,0.36439560584940234,281.2854058552749,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000403,2000-04-03,-0.007121897757054265,0.34607630462035993,280.8961963106062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000404,2000-04-04,-0.007198274008830389,0.3281175124939409,281.16806572774436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000405,2000-04-05,-0.01005567918640126,0.30937135955657274,289.7864778264338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000406,2000-04-06,-0.009850118443964509,0.2872036418150202,290.4642521526915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000407,2000-04-07,-0.01009703081673643,0.27019807901120135,289.16606749236973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000408,2000-04-08,-0.009663693268471074,0.25657097456770517,282.24796140050586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000409,2000-04-09,-0.009759543062033072,0.24492660264882757,285.70177123472837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000410,2000-04-10,-0.009643728100357303,0.23220867135068726,289.9278129896139,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000411,2000-04-11,-0.005755638997323187,0.2383524195923725,287.23203814445634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000412,2000-04-12,-0.005300134578251422,0.27629656614641257,284.1596430186145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000413,2000-04-13,-0.006749730497810303,0.2666050115111181,286.77274817077426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000414,2000-04-14,-0.008932538962473561,0.24753755732987984,290.62565925877675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000415,2000-04-15,-0.0075839669947206185,0.23302508837640867,289.3746212529079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000416,2000-04-16,-0.00713980249117458,0.2630155230772162,284.7478541505852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000417,2000-04-17,-0.006986713002677058,0.24820824645944073,287.2884520379966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000418,2000-04-18,-0.009658307840867129,0.23249910133217366,293.20801365222434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000419,2000-04-19,-0.012389140942307282,0.21578103512944435,294.99409721671714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000420,2000-04-20,-0.012947577155295174,0.20677912829029746,289.1358795767109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000421,2000-04-21,-0.008882957644335984,0.19796004498976147,288.5287745946755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000422,2000-04-22,-0.010594964654936846,0.1899489841064621,291.5407048463227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000423,2000-04-23,-0.010021046805754628,0.21919276503460755,290.7359559534372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000424,2000-04-24,-0.007612477999680386,0.22491717042776285,289.72064644048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000425,2000-04-25,-0.008258495917661611,0.22838711003848025,289.9268223263994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000426,2000-04-26,-0.008363858031028603,0.21717226963870875,291.197817339984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000427,2000-04-27,-0.009819176414036578,0.21846098335167977,291.9932385489603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000428,2000-04-28,-0.008578057105747982,0.2089076399053661,289.6170276793042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000429,2000-04-29,-0.008378429215179258,0.21191586609785884,291.80800033883025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000430,2000-04-30,-0.006552588640252978,0.2508410129246252,290.8719628792814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000501,2000-05-01,-0.006441241106825663,0.2986864526090587,287.40093871483737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000502,2000-05-02,-0.006147454938252628,0.28200958627462475,287.9255629998177,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000503,2000-05-03,-0.006277419189115431,0.2683466619847315,289.6025902103815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000504,2000-05-04,-0.007272249800625123,0.2576809177244113,291.9694727235565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000505,2000-05-05,-0.007694487326347576,0.2436001540655101,294.0756869672992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000506,2000-05-06,-0.008734607161154732,0.2393091524903166,296.15226488566793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000507,2000-05-07,-0.011000769241658668,0.22976599725907362,298.0844151337816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000508,2000-05-08,-0.011956827420089694,0.21765271799337754,296.89363105322377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000509,2000-05-09,-0.00931095475685179,0.2371573473949646,291.63001087317895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000510,2000-05-10,-0.010814896671484732,0.22695845417506164,293.6945353490749,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000511,2000-05-11,-0.015846059198284797,0.21149342347411926,299.92852139450747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000512,2000-05-12,-0.013293070105118751,0.19822565972840872,295.43204862114663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000513,2000-05-13,-0.011804252714356278,0.19175042421046498,289.51388620292744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000514,2000-05-14,-0.011577352556330876,0.1838339861370131,290.5001383781973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000515,2000-05-15,-0.011163879425779207,0.180258606403058,294.3197941743888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000516,2000-05-16,-0.01140866276220544,0.17704221460872385,298.03176702186687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000517,2000-05-17,-0.01515290911685211,0.17322047707711352,298.2687424433775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000518,2000-05-18,-0.01172764777219371,0.1749116976678006,292.7731928041346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000519,2000-05-19,-0.007970423879997256,0.1842823574300127,288.94665867172563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000520,2000-05-20,-0.007862529713230251,0.1895976743301333,290.8010335288416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000521,2000-05-21,-0.008795380251025383,0.1888812486210282,293.935536168422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000522,2000-05-22,-0.0112527815276509,0.1788881375321309,297.670781524488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000523,2000-05-23,-0.012862190003298125,0.16769823559518524,300.6522374186947,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000524,2000-05-24,-0.012078400038089646,0.15998771964124328,301.0085681345626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000525,2000-05-25,-0.008697241850766797,0.18566355626493636,296.50357605173684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000526,2000-05-26,-0.009132651358878856,0.2483272657716013,296.96949874702375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000527,2000-05-27,-0.010084206899625223,0.25263664535189734,296.5576000734595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000528,2000-05-28,-0.010378471658457048,0.23742662870041817,296.36886036383385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000529,2000-05-29,-0.012671767057608864,0.21365923173937576,299.69047294313737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000530,2000-05-30,-0.014842143835060457,0.19517522169577434,301.3675182915145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000531,2000-05-31,-0.01388140380432821,0.18198538318477242,300.54157663374104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000601,2000-06-01,-0.012400430426041545,0.17836406212142852,299.13014501995275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000602,2000-06-02,-0.006554875445213985,0.2516009218125937,294.26463767072613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000603,2000-06-03,-0.006262275165528905,0.27925010107401105,293.99558400414145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000604,2000-06-04,-0.006910803511422798,0.28115130105827857,295.1952335360823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000605,2000-06-05,-0.00899341923443941,0.26835988157861795,293.1128455607678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000606,2000-06-06,-0.00989485643414232,0.24669396271969865,293.569271366845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000607,2000-06-07,-0.011465578251883761,0.22741102923593695,296.1112104724376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000608,2000-06-08,-0.01286614365828663,0.2082468158616777,297.2162280663057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000609,2000-06-09,-0.01241531880240302,0.19771194342263793,297.66954980651116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000610,2000-06-10,-0.00851921353740569,0.22538996040626855,297.2566375175332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000611,2000-06-11,-0.0072450559067578245,0.24786367906158438,297.14455966011565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000612,2000-06-12,-0.009170128113719289,0.2577166250199655,298.063438267005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000613,2000-06-13,-0.012600959814929782,0.24414013011304156,299.1648880957719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000614,2000-06-14,-0.011104831088752664,0.2476353486199111,296.08547594864757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000615,2000-06-15,-0.011531631389908096,0.24093682741495762,296.62425693505156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000616,2000-06-16,-0.010064138915244587,0.22592050886926232,296.08789505470133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000617,2000-06-17,-0.005398519215751785,0.2578179506113948,291.902974194684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000618,2000-06-18,-0.006308352474012468,0.2769871765942243,292.14451066844344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000619,2000-06-19,-0.007874824490115626,0.27848783518187153,295.81407423359093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000620,2000-06-20,-0.010869829753106703,0.266467570793791,298.74080057418524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000621,2000-06-21,-0.009165718045566765,0.25353990831807555,297.53305243800736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000622,2000-06-22,-0.008605296771499236,0.2518384704103423,297.8262343092261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000623,2000-06-23,-0.010324815812134529,0.24177149553147287,299.23809370808397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000624,2000-06-24,-0.011071918227757176,0.24588184083354656,299.8577441902229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000625,2000-06-25,-0.010735999169835057,0.2309860119502308,300.5785113201878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000626,2000-06-26,-0.00913348339833,0.24900280150935594,297.22340684785974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000627,2000-06-27,-0.006173818623093687,0.26371810428346154,294.8940300094967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000628,2000-06-28,-0.005975485872288023,0.3000635244246087,295.0382053510394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000629,2000-06-29,-0.0068439944750150646,0.3139314627314842,294.6508790735455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000630,2000-06-30,-0.007494993178000169,0.300405312797271,296.41387112699067,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000701,2000-07-01,-0.00820270604271078,0.2858764422612328,298.0027405364846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000702,2000-07-02,-0.009365937511212771,0.27519517885241856,299.3332856379004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000703,2000-07-03,-0.009687119566642489,0.2586647653310708,299.96287853874776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000704,2000-07-04,-0.012011938423679678,0.2552496173218968,300.5710187197068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000705,2000-07-05,-0.012738378385620341,0.229936483901189,301.03514576819566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000706,2000-07-06,-0.012668579842703896,0.20843326291584494,300.9748190240911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000707,2000-07-07,-0.01255342106380133,0.1912699430706312,300.753443394016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000708,2000-07-08,-0.01295090437341616,0.17796524590230678,301.3522673238845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000709,2000-07-09,-0.014349461008508821,0.1671111039899981,302.3889943330791,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000710,2000-07-10,-0.014272853439078123,0.15891287988286565,302.6011824314494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000711,2000-07-11,-0.012421725809443005,0.156692781386058,302.45132441983907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000712,2000-07-12,-0.010196995074555518,0.15796077804696407,301.9141893596548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000713,2000-07-13,-0.009766829037654934,0.16683306086749022,301.07268820327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000714,2000-07-14,-0.009996373066422414,0.1669088924132064,301.31132088495576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000715,2000-07-15,-0.011481604092154396,0.15835596966601365,302.5994940089838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000716,2000-07-16,-0.012570355622602941,0.14967132044167486,303.6632872798399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000717,2000-07-17,-0.011315280951387187,0.18353533357171004,301.5044341552839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000718,2000-07-18,-0.011563990354417315,0.19908899672309155,301.40781509453586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000719,2000-07-19,-0.011147288947736736,0.18499301310075356,301.83053398934044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000720,2000-07-20,-0.01074742036814402,0.18172031602536282,301.36702638213245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000721,2000-07-21,-0.009674739544130551,0.209835677495482,299.4828916947594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000722,2000-07-22,-0.00911389446583464,0.22807095254670998,298.6450265572972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000723,2000-07-23,-0.009660082269203434,0.22153081336900035,298.11720135025365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000724,2000-07-24,-0.01128451461494695,0.2047163665503833,299.41622942649917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000725,2000-07-25,-0.01233660212475867,0.19366715282439365,300.74069864428276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000726,2000-07-26,-0.011816501517715745,0.18584934433281486,301.080362870428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000727,2000-07-27,-0.012070726213096954,0.17949006019688088,301.5604186764714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000728,2000-07-28,-0.011044616711877772,0.1768896370510024,300.96936497667656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000729,2000-07-29,-0.009165572745771884,0.19234856605768974,298.5186794488705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000730,2000-07-30,-0.00864298000699962,0.18667944642631418,297.5203714658652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000731,2000-07-31,-0.008584732468535573,0.178084841611168,297.5542850835397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000801,2000-08-01,-0.009333395964284981,0.1692711573825202,298.8676264987249,"{""type"":""MultiPoint"",""coordinates"":[]}"
